date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:08:24	54820/54820	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:23%20GMT	https://whenworldscollide.my.canva.site/fonts/f98c9cf8d27ff8da33f2ad7ae703580c.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/f98c9cf8d27ff8da33f2ad7ae703580c.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:24%20GMT	http://whenworldscollide.my.canva.site/fonts/ecf8c7a82c5a22412114fa120cbc43c5.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/ecf8c7a82c5a22412114fa120cbc43c5.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:25	52832/52832	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:24%20GMT	https://whenworldscollide.my.canva.site/fonts/29c8a33db83297998cd6db24db0ba7b5.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/29c8a33db83297998cd6db24db0ba7b5.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:25	51452/51452	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:26%20GMT	https://whenworldscollide.my.canva.site/fonts/ecf8c7a82c5a22412114fa120cbc43c5.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/ecf8c7a82c5a22412114fa120cbc43c5.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:26%20GMT	http://whenworldscollide.my.canva.site/fonts/bda77dd1c41da84bbf63c7d9640b9c28.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/bda77dd1c41da84bbf63c7d9640b9c28.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:27	10880/10880	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:28%20GMT	https://whenworldscollide.my.canva.site/fonts/bda77dd1c41da84bbf63c7d9640b9c28.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/bda77dd1c41da84bbf63c7d9640b9c28.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:28%20GMT	http://whenworldscollide.my.canva.site/fonts/881b8da5ad9b82b143ab37dcdf069c4c.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/881b8da5ad9b82b143ab37dcdf069c4c.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:28%20GMT	http://whenworldscollide.my.canva.site/fonts/527cd5a6be21d4e008281f52ae03e6de.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/527cd5a6be21d4e008281f52ae03e6de.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:29	89932/89932	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:28%20GMT	https://whenworldscollide.my.canva.site/fonts/881b8da5ad9b82b143ab37dcdf069c4c.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/881b8da5ad9b82b143ab37dcdf069c4c.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:30%20GMT	http://whenworldscollide.my.canva.site/fonts/e8e51b9875286101e41224d1f8f57146.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/e8e51b9875286101e41224d1f8f57146.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:31	90080/90080	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:30%20GMT	https://whenworldscollide.my.canva.site/fonts/527cd5a6be21d4e008281f52ae03e6de.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/527cd5a6be21d4e008281f52ae03e6de.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:32%20GMT	http://whenworldscollide.my.canva.site/fonts/ccfa3463500b1d2425324b3a1a304119.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/ccfa3463500b1d2425324b3a1a304119.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:33	93672/93672	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:32%20GMT	https://whenworldscollide.my.canva.site/fonts/e8e51b9875286101e41224d1f8f57146.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/e8e51b9875286101e41224d1f8f57146.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:34%20GMT	http://whenworldscollide.my.canva.site/fonts/b9d3823184fbb6d5a9d5804d114b70ba.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b9d3823184fbb6d5a9d5804d114b70ba.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:35	94160/94160	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:34%20GMT	https://whenworldscollide.my.canva.site/fonts/ccfa3463500b1d2425324b3a1a304119.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/ccfa3463500b1d2425324b3a1a304119.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:36%20GMT	http://whenworldscollide.my.canva.site/fonts/b33f6386bd461ec492dd56577e13136c.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b33f6386bd461ec492dd56577e13136c.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:36	85252/85252	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:36%20GMT	https://whenworldscollide.my.canva.site/fonts/b9d3823184fbb6d5a9d5804d114b70ba.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b9d3823184fbb6d5a9d5804d114b70ba.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:37%20GMT	http://whenworldscollide.my.canva.site/fonts/b09eaaf9341f54a150766b674dd4dd66.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b09eaaf9341f54a150766b674dd4dd66.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:38	88684/88684	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:37%20GMT	https://whenworldscollide.my.canva.site/fonts/b33f6386bd461ec492dd56577e13136c.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b33f6386bd461ec492dd56577e13136c.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:39%20GMT	http://whenworldscollide.my.canva.site/fonts/c076bd8c37058ebdedabdda5c2d6b111.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/c076bd8c37058ebdedabdda5c2d6b111.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:40	88824/88824	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:39%20GMT	https://whenworldscollide.my.canva.site/fonts/b09eaaf9341f54a150766b674dd4dd66.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b09eaaf9341f54a150766b674dd4dd66.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:41%20GMT	http://whenworldscollide.my.canva.site/fonts/9f211f1e580dd0c34c98242b67b454a1.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/9f211f1e580dd0c34c98242b67b454a1.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:42	92424/92424	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:41%20GMT	https://whenworldscollide.my.canva.site/fonts/c076bd8c37058ebdedabdda5c2d6b111.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/c076bd8c37058ebdedabdda5c2d6b111.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:43%20GMT	http://whenworldscollide.my.canva.site/fonts/2ffd130498e37c9f925c671e0342f1e6.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/2ffd130498e37c9f925c671e0342f1e6.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:44	89456/89456	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:43%20GMT	https://whenworldscollide.my.canva.site/fonts/9f211f1e580dd0c34c98242b67b454a1.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/9f211f1e580dd0c34c98242b67b454a1.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:44%20GMT	http://whenworldscollide.my.canva.site/fonts/b13d468f88f904752a71651083120b9b.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b13d468f88f904752a71651083120b9b.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:45	93340/93340	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:44%20GMT	https://whenworldscollide.my.canva.site/fonts/2ffd130498e37c9f925c671e0342f1e6.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/2ffd130498e37c9f925c671e0342f1e6.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:46%20GMT	http://whenworldscollide.my.canva.site/fonts/2f9ca4e3b153c05839a1665e2deae5bd.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/2f9ca4e3b153c05839a1665e2deae5bd.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:47	89852/89852	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:46%20GMT	https://whenworldscollide.my.canva.site/fonts/b13d468f88f904752a71651083120b9b.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b13d468f88f904752a71651083120b9b.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:47%20GMT	http://whenworldscollide.my.canva.site/fonts/10bae089b2dee90878d1d146921cad11.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/10bae089b2dee90878d1d146921cad11.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:49	93796/93796	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:47%20GMT	https://whenworldscollide.my.canva.site/fonts/2f9ca4e3b153c05839a1665e2deae5bd.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/2f9ca4e3b153c05839a1665e2deae5bd.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:49%20GMT	http://whenworldscollide.my.canva.site/fonts/5300a700676e268371e3693408559b01.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/5300a700676e268371e3693408559b01.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:51	89372/89372	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:49%20GMT	https://whenworldscollide.my.canva.site/fonts/10bae089b2dee90878d1d146921cad11.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/10bae089b2dee90878d1d146921cad11.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:51%20GMT	http://whenworldscollide.my.canva.site/fonts/5da2f7e7b5289e2ae1f44d0ac2886371.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/5da2f7e7b5289e2ae1f44d0ac2886371.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:53	93560/93560	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:51%20GMT	https://whenworldscollide.my.canva.site/fonts/5300a700676e268371e3693408559b01.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/5300a700676e268371e3693408559b01.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:53%20GMT	http://whenworldscollide.my.canva.site/fonts/b76554414c3fa738aad9e680f54c765d.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b76554414c3fa738aad9e680f54c765d.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:55	89844/89844	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:53%20GMT	https://whenworldscollide.my.canva.site/fonts/5da2f7e7b5289e2ae1f44d0ac2886371.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/5da2f7e7b5289e2ae1f44d0ac2886371.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:55%20GMT	http://whenworldscollide.my.canva.site/fonts/5c07b773952ecd9eb4715de302811a45.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/5c07b773952ecd9eb4715de302811a45.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:57	93944/93944	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:55%20GMT	https://whenworldscollide.my.canva.site/fonts/b76554414c3fa738aad9e680f54c765d.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/b76554414c3fa738aad9e680f54c765d.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:58%20GMT	http://whenworldscollide.my.canva.site/fonts/82e327672f883fc5445ed4de237127fd.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/82e327672f883fc5445ed4de237127fd.woff2	(from https://whenworldscollide.my.canva.site/)
00:08:59	88592/88592	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:58%20GMT	https://whenworldscollide.my.canva.site/fonts/5c07b773952ecd9eb4715de302811a45.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/5c07b773952ecd9eb4715de302811a45.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:08:59%20GMT	http://whenworldscollide.my.canva.site/fonts/f8f199f09526f79e87644ed227e0f651.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/f8f199f09526f79e87644ed227e0f651.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:01	93012/93012	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:08:59%20GMT	https://whenworldscollide.my.canva.site/fonts/82e327672f883fc5445ed4de237127fd.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/82e327672f883fc5445ed4de237127fd.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:01%20GMT	http://whenworldscollide.my.canva.site/fonts/98c4d2c0223fc8474641c77f923528e9.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/98c4d2c0223fc8474641c77f923528e9.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:03	194188/194188	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:09:01%20GMT	https://whenworldscollide.my.canva.site/fonts/f8f199f09526f79e87644ed227e0f651.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/f8f199f09526f79e87644ed227e0f651.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:03%20GMT	http://whenworldscollide.my.canva.site/fonts/d257a7100844bc3f98c9021168b6249e.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/d257a7100844bc3f98c9021168b6249e.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:05	194064/194064	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:09:03%20GMT	https://whenworldscollide.my.canva.site/fonts/98c4d2c0223fc8474641c77f923528e9.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/98c4d2c0223fc8474641c77f923528e9.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:05%20GMT	http://whenworldscollide.my.canva.site/fonts/1060345c54d396e76d73f1da7ee200bd.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/1060345c54d396e76d73f1da7ee200bd.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:07	201132/201132	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:09:05%20GMT	https://whenworldscollide.my.canva.site/fonts/d257a7100844bc3f98c9021168b6249e.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/d257a7100844bc3f98c9021168b6249e.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:08%20GMT	http://whenworldscollide.my.canva.site/'data:image/png;base64,'	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/'data_image/png;base64,'	(from https://whenworldscollide.my.canva.site/)
00:09:09	203232/203232	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2016%20Oct%202023%2022:09:08%20GMT	https://whenworldscollide.my.canva.site/fonts/1060345c54d396e76d73f1da7ee200bd.woff2	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/fonts/1060345c54d396e76d73f1da7ee200bd.woff2	(from https://whenworldscollide.my.canva.site/)
00:09:09	587/587	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Oct%202023%2022:09:09%20GMT	https://whenworldscollide.my.canva.site/'data:image/png;base64,'	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/'data_image/png;base64,'	(from https://whenworldscollide.my.canva.site/)
00:09:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:09%20GMT	http://whenworldscollide.my.canva.site/videos/fc1dbcbdd3d4d020fa2b9c9fed709b11.mp4	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/videos/fc1dbcbdd3d4d020fa2b9c9fed709b11.mp4	(from https://whenworldscollide.my.canva.site/)
00:09:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:12%20GMT	http://whenworldscollide.my.canva.site/images/aad6e756fa1e114b3975fdce6a21d83f.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/aad6e756fa1e114b3975fdce6a21d83f.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:13%20GMT	http://whenworldscollide.my.canva.site/videos/c35e66dcc624edcf5432e90a8bc96345.gif	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/videos/c35e66dcc624edcf5432e90a8bc96345.gif	(from https://whenworldscollide.my.canva.site/)
00:09:14	388460/388460	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:12%20GMT	https://whenworldscollide.my.canva.site/images/aad6e756fa1e114b3975fdce6a21d83f.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/aad6e756fa1e114b3975fdce6a21d83f.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:14	6143205/6143205	---MC-	200	added ('OK')	video/mp4	date:Mon,%2016%20Oct%202023%2022:09:12%20GMT	https://whenworldscollide.my.canva.site/videos/fc1dbcbdd3d4d020fa2b9c9fed709b11.mp4	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/videos/fc1dbcbdd3d4d020fa2b9c9fed709b11.mp4	(from https://whenworldscollide.my.canva.site/)
00:09:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:15%20GMT	http://whenworldscollide.my.canva.site/images/bcbfcd6d7ad5014be4710c08aea3dd37.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/bcbfcd6d7ad5014be4710c08aea3dd37.png	(from https://whenworldscollide.my.canva.site/)
00:09:16	21285/21285	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:16%20GMT	https://whenworldscollide.my.canva.site/images/bcbfcd6d7ad5014be4710c08aea3dd37.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/bcbfcd6d7ad5014be4710c08aea3dd37.png	(from https://whenworldscollide.my.canva.site/)
00:09:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:16%20GMT	http://whenworldscollide.my.canva.site/images/7c060d910dcba04bc73cb313dd703786.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/7c060d910dcba04bc73cb313dd703786.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:18%20GMT	http://whenworldscollide.my.canva.site/images/9744ed43e4c889af3b62cccdca4da629.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/9744ed43e4c889af3b62cccdca4da629.png	(from https://whenworldscollide.my.canva.site/)
00:09:19	494267/494267	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:18%20GMT	https://whenworldscollide.my.canva.site/images/7c060d910dcba04bc73cb313dd703786.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/7c060d910dcba04bc73cb313dd703786.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:19	23230226/23230226	---M--	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202023%2022:09:15%20GMT	https://whenworldscollide.my.canva.site/videos/c35e66dcc624edcf5432e90a8bc96345.gif	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/videos/c35e66dcc624edcf5432e90a8bc96345.gif	(from https://whenworldscollide.my.canva.site/)
00:09:19	16774/16774	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:19%20GMT	https://whenworldscollide.my.canva.site/images/9744ed43e4c889af3b62cccdca4da629.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/9744ed43e4c889af3b62cccdca4da629.png	(from https://whenworldscollide.my.canva.site/)
00:09:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:20%20GMT	http://whenworldscollide.my.canva.site/images/8c4e6d7bf8aa74141188d2a52f76c155.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/8c4e6d7bf8aa74141188d2a52f76c155.png	(from https://whenworldscollide.my.canva.site/)
00:09:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:22%20GMT	http://whenworldscollide.my.canva.site/images/659cdfe650fef291a72abaad2ca2d06d.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/659cdfe650fef291a72abaad2ca2d06d.png	(from https://whenworldscollide.my.canva.site/)
00:09:22	717170/717170	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:22%20GMT	https://whenworldscollide.my.canva.site/images/8c4e6d7bf8aa74141188d2a52f76c155.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/8c4e6d7bf8aa74141188d2a52f76c155.png	(from https://whenworldscollide.my.canva.site/)
